word	Tag	D
Gerät	n	-5.813984694640639e-06
Alter	n	-5.813984694640639e-06
Ball	n	-5.813984694640639e-06
Energie	n	-5.813984694640639e-06
beantworten	v	-5.813984694640639e-06
Finanz	n	-5.813984694640639e-06
Leeb	n	-5.813984694640639e-06
Wahlergebnis	n	-5.813984694640639e-06
lenken	v	-5.813984694640639e-06
Behörde	n	-5.813984694640639e-06
bevorstehend	a	-5.813984694640639e-06
Vertraute	n	-5.813984694640639e-06
Aufklärung	n	-5.813984694640639e-06
deshalb	n	-5.813984694640639e-06
Steuergeld	n	-5.813984694640639e-06
SP-Klubobmann	n	-5.813984694640639e-06
Arbeitsgruppe	n	-5.813984694640639e-06
Kopftuch	n	-5.813984694640639e-06
drücken	v	-5.813984694640639e-06
Irmgard	n	-5.813984694640639e-06
Personal	n	-5.813984694640639e-06
selten	r	-5.813984694640639e-06
Fürsprecher	n	-5.813984694640639e-06
Prozess	n	-5.813984694640639e-06
teilweise	r	-5.813984694640639e-06
bezeichnet	v	-5.813984694640639e-06
Michael	r	-5.813984694640639e-06
Journalist	n	-5.813984694640639e-06
eigentlich	a	-5.813984694640639e-06
Nation	n	-5.813984694640639e-06
Molterer	n	-5.813984694640639e-06
Landtagsabgeordnete	n	-5.813984694640639e-06
Landeshauptleute	n	-5.813984694640639e-06
mangelnd	a	-5.813984694640639e-06
einzig	r	-5.813984694640639e-06
einzeln	a	-5.813984694640639e-06
Einfluss	n	-5.813984694640639e-06
Landeshauptfrau	n	-5.813984694640639e-06
unser	n	-5.813984694640639e-06
Planungssprecherin	n	-5.813984694640639e-06
Außen-	n	-5.813984694640639e-06
Swoboda	v	-5.813984694640639e-06
vorgehen	v	-5.813984694640639e-06
einsetzen	v	-5.813984694640639e-06
lösen	n	-5.813984694640639e-06
erfahren	v	-5.813984694640639e-06
Absicht	n	-5.813984694640639e-06
Frühpension	n	-5.813984694640639e-06
unklar	r	-5.813984694640639e-06
Kaiser	n	-5.813984694640639e-06
Verständnis	n	-5.813984694640639e-06
erst	v	-5.813984694640639e-06
Gesundheits-	n	-5.813984694640639e-06
allerdings	v	-5.813984694640639e-06
Öffnung	n	-5.813984694640639e-06
politisch	v	-5.813984694640639e-06
zeigen	a	-5.813984694640639e-06
Rudolf	a	-5.813984694640639e-06
aktiv	r	-5.813984694640639e-06
verabschieden	v	-5.813984694640639e-06
Umweltsprecher	n	-5.813984694640639e-06
seit	a	-5.813984694640639e-06
Gemeindebau	n	-5.813984694640639e-06
ÖGB-Chef	n	-5.813984694640639e-06
Alfons	n	-5.813984694640639e-06
SPÖ-Gemeinderat	n	-5.813984694640639e-06
wenige	v	-5.813984694640639e-06
Freundschaft	n	-5.813984694640639e-06
Nationalratspräsident	n	-5.813984694640639e-06
Stronach	n	-5.813984694640639e-06
Marcel	n	-5.813984694640639e-06
inhaltlich	r	-5.813984694640639e-06
heftig	r	-5.813984694640639e-06
schließen	n	-5.813984694640639e-06
aktuell	n	-5.813984694640639e-06
jen	n	-5.813984694640639e-06
Verkehrssprecher	n	-5.813984694640639e-06
gering	a	-5.813984694640639e-06
Intervention	n	-5.813984694640639e-06
verstorben	a	-5.813984694640639e-06
lang	n	-5.813984694640639e-06
lassen	r	-5.813984694640639e-06
Gabi	n	-5.813984694640639e-06
Kommission	n	-5.813984694640639e-06
Foglar	n	-5.813984694640639e-06
berichten	n	-5.813984694640639e-06
Barnet	n	-5.813984694640639e-06
fällen	v	-5.813984694640639e-06
Profil	r	-5.813984694640639e-06
kaum	n	-5.813984694640639e-06
rund	a	-5.813984694640639e-06
Koalitionsverhandlung	n	-5.813984694640639e-06
Verdienst	n	-5.813984694640639e-06
kommentieren	v	-5.813984694640639e-06
Veranstalter	n	-5.813984694640639e-06
Bühne	n	-5.813984694640639e-06
leer	a	-5.813984694640639e-06
Gesicht	n	-5.813984694640639e-06
Arbeitslose	n	-5.813984694640639e-06
Saison	n	-5.813984694640639e-06
Bundesheer	n	-5.813984694640639e-06
Förderung	n	-5.813984694640639e-06
SP	v	-5.813984694640639e-06
Ansicht	n	-5.813984694640639e-06
Herzog	n	-5.813984694640639e-06
freiheitlich	n	-5.813984694640639e-06
Beitritt	n	-5.813984694640639e-06
Finanzministerium	n	-5.813984694640639e-06
Bauträger	n	-5.813984694640639e-06
Wirtschaftskammer-Präsident	n	-5.813984694640639e-06
Auto	n	-5.813984694640639e-06
verteidigen	n	-5.813984694640639e-06
Neugebauer	n	-5.813984694640639e-06
Alexandra	n	-5.813984694640639e-06
sicher	a	-5.813984694640639e-06
Fan	n	-5.813984694640639e-06
Gegenüber	n	-5.813984694640639e-06
besonders	n	-5.813984694640639e-06
22	n	-5.813984694640639e-06
Defizit	n	-5.813984694640639e-06
Mieter	n	-5.813984694640639e-06
schicken	v	-5.813984694640639e-06
hervorragend	a	-5.813984694640639e-06
Roman	n	-5.813984694640639e-06
Peter	r	-5.813984694640639e-06
auftreten	v	-5.813984694640639e-06
Alkier	n	-5.813984694640639e-06
München	n	-5.813984694640639e-06
ehemalig	n	-5.813984694640639e-06
apa	n	-5.813984694640639e-06
drängen	n	-5.813984694640639e-06
Voraussetzung	n	-5.813984694640639e-06
Brigitte	a	-5.813984694640639e-06
anregen	v	-5.813984694640639e-06
still	a	-5.813984694640639e-06
Priorität	n	-5.813984694640639e-06
Stadthalle	n	-5.813984694640639e-06
Regierungsmitglied	n	-5.813984694640639e-06
P.S.	n	-5.813984694640639e-06
vorher	r	-5.813984694640639e-06
Unternehmer	n	-5.813984694640639e-06
eindeutig	r	-5.813984694640639e-06
Fürst	n	-5.813984694640639e-06
Tat	n	-5.813984694640639e-06
Kardinal	n	-5.813984694640639e-06
weil	r	-5.813984694640639e-06
wachsen	v	-5.813984694640639e-06
gleich	a	-5.813984694640639e-06
sowohl	n	-5.813984694640639e-06
berichten	r	-5.813984694640639e-06
Fahrt	n	-5.813984694640639e-06
möglicherweise	r	-5.813984694640639e-06
SP-Bürgermeister	n	-5.813984694640639e-06
daher	n	-5.813984694640639e-06
Erhard	n	-6.963151435012229e-06
wollen	v	-7.5036593088066185e-06
dies	n	-7.842064238486584e-06
Politiker	n	-7.842064238486584e-06
betreffen	v	-8.720977041960966e-06
Volksbefragung	n	-8.720977041960966e-06
Dagmar	n	-8.720977041960966e-06
beklagen	v	-8.720977041960966e-06
Innenstadt	n	-8.720977041960966e-06
Aigner	n	-8.720977041960966e-06
leben	v	-8.720977041960966e-06
ordentlich	a	-8.720977041960966e-06
erneut	r	-8.720977041960966e-06
einführen	v	-8.720977041960966e-06
passieren	v	-8.720977041960966e-06
Sobotka	n	-8.720977041960966e-06
Gertrude	n	-8.720977041960966e-06
Professor	n	-8.720977041960966e-06
24	n	-8.720977041960966e-06
doch	n	-8.720977041960966e-06
Persönlichkeit	n	-8.720977041960966e-06
Datum	n	-8.720977041960966e-06
Erfahrung	n	-8.720977041960966e-06
stark	n	-8.720977041960966e-06
ab	r	-8.720977041960966e-06
Macht	n	-8.720977041960966e-06
Erich	n	-8.720977041960966e-06
langsam	r	-8.720977041960966e-06
Hora	n	-8.720977041960966e-06
Faymann	v	-8.720977041960966e-06
Weber	n	-8.720977041960966e-06
York	n	-8.720977041960966e-06
erscheinen	v	-8.720977041960966e-06
Führung	n	-8.720977041960966e-06
Argument	n	-8.720977041960966e-06
wir	v	-8.720977041960966e-06
Veränderung	n	-8.720977041960966e-06
schmähen	n	-8.720977041960966e-06
wirken	v	-8.720977041960966e-06
Bauordnung	n	-8.720977041960966e-06
steigend	a	-8.720977041960966e-06
anwesend	r	-8.720977041960966e-06
Gelände	n	-8.720977041960966e-06
lauten	v	-8.720977041960966e-06
Regierungschef	n	-8.720977041960966e-06
Institut	n	-8.720977041960966e-06
dann	v	-8.720977041960966e-06
finanziell	a	-8.720977041960966e-06
VP-Gemeinderat	n	-8.720977041960966e-06
EU-Abgeordnete	n	-8.720977041960966e-06
seiten	n	-8.720977041960966e-06
Hanno	n	-8.720977041960966e-06
Verbot	n	-8.720977041960966e-06
knapp	n	-8.720977041960966e-06
SP-Gemeinderat	n	-8.720977041960966e-06
Bartenstein	n	-8.720977041960966e-06
Schicke	n	-1.0749056585806897e-05
erinnern	v	-1.1627969389281279e-05
neu	v	-1.1627969389281279e-05
Gegner	n	-1.1627969389281279e-05
Wohnen	n	-1.1627969389281279e-05
Ellensohn	n	-1.1627969389281279e-05
versichern	v	-1.1627969389281279e-05
mehr	v	-1.1627969389281279e-05
kürzlich	r	-1.1627969389281279e-05
Einigung	n	-1.1627969389281279e-05
Bank	n	-1.1627969389281279e-05
sich	a	-1.1627969389281279e-05
weit	n	-1.1627969389281279e-05
stimmen	v	-1.1627969389281279e-05
österreichisch	n	-1.1627969389281279e-05
Jank	n	-1.1627969389281279e-05
New	n	-1.1627969389281279e-05
Grenze	n	-1.1627969389281279e-05
Minute	n	-1.1627969389281279e-05
kämpfen	v	-1.1627969389281279e-05
Ostermayer	n	-1.1627969389281279e-05
sonst	r	-1.4534961736601591e-05
Republik	n	-1.4534961736601591e-05
jung	n	-1.4534961736601591e-05
rasch	r	-1.4534961736601591e-05
Jürgen	n	-1.4534961736601591e-05
weil	v	-1.4534961736601591e-05
möglich	a	-1.4534961736601591e-05
November	n	-1.4534961736601591e-05
Staatssekretärin	n	-1.4534961736601591e-05
Raum	n	-1.4534961736601591e-05
Czernohorszky	n	-1.4534961736601591e-05
Ferdinand	n	-1.4534961736601591e-05
beweisen	v	-1.4534961736601591e-05
halten	v	-1.6563041280447523e-05
liegen	v	-1.6563041280447523e-05
leider	r	-1.744195408392193e-05
was	n	-1.744195408392193e-05
sie	r	-1.744195408392193e-05
immer	n	-1.744195408392193e-05
lösen	v	-1.744195408392193e-05
zwei	n	-1.744195408392193e-05
verstehen	v	-1.744195408392193e-05
Vorgänger	n	-1.744195408392193e-05
Verkehrsstadträtin	n	-1.744195408392193e-05
Bau	n	-1.744195408392193e-05
öffentlich	a	-1.744195408392193e-05
Christine	n	-1.744195408392193e-05
Reihe	n	-1.744195408392193e-05
kurz	r	-1.744195408392193e-05
Sicherheit	n	-1.744195408392193e-05
Besuch	n	-1.744195408392193e-05
Wunsch	n	-1.744195408392193e-05
bauen	v	-1.744195408392193e-05
Kenesei	n	-1.744195408392193e-05
aus	v	-1.744195408392193e-05
schwarz	a	-1.744195408392193e-05
sollen	n	-1.9470033627767835e-05
zu	a	-1.9470033627767835e-05
wir	n	-2.0348946431242244e-05
unter	n	-2.0348946431242244e-05
sitzen	v	-2.0348946431242244e-05
sprechen	n	-2.0348946431242244e-05
Nationalrat	n	-2.0348946431242244e-05
meinen	n	-2.0348946431242244e-05
Spitze	n	-2.0348946431242244e-05
Bundesregierung	n	-2.0348946431242244e-05
Gratz	n	-2.3255938778562557e-05
Schmid	n	-2.3255938778562557e-05
Geld	n	-2.3255938778562557e-05
Eva	n	-2.3255938778562557e-05
diskutieren	v	-2.3255938778562557e-05
ab	n	-2.3255938778562557e-05
stellen	n	-2.3255938778562557e-05
sogar	r	-2.616293112588287e-05
Landeshauptmann	n	-2.616293112588287e-05
werden	n	-2.873151854352338e-05
Erwin	n	-2.9069923473203183e-05
an	r	-2.9069923473203183e-05
man	n	-2.9069923473203183e-05
ebenso	r	-2.9069923473203183e-05
Christoph	n	-3.1098003017049195e-05
Entscheidung	n	-3.197691582052355e-05
mögen	v	-3.197691582052355e-05
früh	a	-3.488390816784386e-05
wo	r	-3.488390816784386e-05
lange	r	-3.488390816784386e-05
meinen	v	-3.691198771168982e-05
bisher	r	-3.7790900515164176e-05
Maßnahme	v	-4.157680566595886e-05
Schönbrunn	n	-4.157680566595886e-05
endlich	n	-4.157680566595886e-05
äußern	v	-4.157680566595886e-05
Begeisterung	n	-4.157680566595886e-05
ständig	r	-4.157680566595886e-05
Winter	n	-4.157680566595886e-05
heißen	n	-4.157680566595886e-05
hoch	n	-4.157680566595886e-05
Johanna	n	-4.157680566595886e-05
heftig	n	-4.157680566595886e-05
Arbeitnehmer	n	-4.157680566595886e-05
punkten	v	-4.157680566595886e-05
zwar	n	-4.157680566595886e-05
jahrelang	r	-4.157680566595886e-05
Schönborn	n	-4.157680566595886e-05
lieb	n	-4.157680566595886e-05
Wirtschaftsbund	n	-4.157680566595886e-05
hinter	a	-4.157680566595886e-05
Werk	n	-4.157680566595886e-05
SP-Klubchef	n	-4.157680566595886e-05
13	n	-4.157680566595886e-05
Oppositionspartei	n	-4.157680566595886e-05
Petrovic	n	-4.157680566595886e-05
Sozialdemokratie	n	-4.157680566595886e-05
handeln	n	-4.157680566595886e-05
Nationalratswahl	n	-4.157680566595886e-05
Gutachten	n	-4.157680566595886e-05
glauben	n	-4.157680566595886e-05
Gefahr	n	-4.157680566595886e-05
beziehen	v	-4.157680566595886e-05
Integrationsminister	n	-4.157680566595886e-05
Chefin	n	-4.157680566595886e-05
geplant	n	-4.157680566595886e-05
Konsequenz	n	-4.157680566595886e-05
Automat	n	-4.157680566595886e-05
einstellen	v	-4.157680566595886e-05
Kontakt	n	-4.157680566595886e-05
Parteivorsitzende	n	-4.157680566595886e-05
FPÖ	v	-4.157680566595886e-05
halb	a	-4.157680566595886e-05
Israel	n	-4.157680566595886e-05
da	v	-4.157680566595886e-05
Prochaska	n	-4.157680566595886e-05
Harald	n	-4.157680566595886e-05
tief	r	-4.157680566595886e-05
Klage	n	-4.157680566595886e-05
gerade	n	-4.157680566595886e-05
Beate	n	-4.157680566595886e-05
SPÖ-Bundesgeschäftsführerin	n	-4.157680566595886e-05
Leopoldstadt	n	-4.157680566595886e-05
Simmering	n	-4.157680566595886e-05
Pühringer	n	-4.157680566595886e-05
zitieren	v	-4.157680566595886e-05
Start	n	-4.157680566595886e-05
Rennen	n	-4.157680566595886e-05
Rot-Grün	r	-4.157680566595886e-05
liberal	n	-4.157680566595886e-05
denn	r	-4.157680566595886e-05
Versuch	n	-4.157680566595886e-05
stehen	a	-4.157680566595886e-05
zuletzt	n	-4.157680566595886e-05
Handel	n	-4.157680566595886e-05
Ebene	n	-4.157680566595886e-05
erwarten	n	-4.157680566595886e-05
Hilfe	n	-4.157680566595886e-05
Jahresende	n	-4.157680566595886e-05
Prinzhorn	n	-4.157680566595886e-05
begründen	v	-4.157680566595886e-05
vorliegen	v	-4.157680566595886e-05
Amtszeit	n	-4.157680566595886e-05
Rückkehr	n	-4.157680566595886e-05
wonach	r	-4.157680566595886e-05
Frühjahr	n	-4.157680566595886e-05
Richter	n	-4.157680566595886e-05
Verbrechen	n	-4.157680566595886e-05
Weihnachten	n	-4.157680566595886e-05
Edlinger	a	-4.157680566595886e-05
Burgstaller	n	-4.157680566595886e-05
betroffen	a	-4.157680566595886e-05
zurückziehen	v	-4.157680566595886e-05
Rasinger	a	-4.157680566595886e-05
Steuerzahler	n	-4.157680566595886e-05
gleich	n	-4.157680566595886e-05
befinden	v	-4.157680566595886e-05
hochrangig	a	-4.157680566595886e-05
verhandeln	v	-4.157680566595886e-05
jedenfalls	n	-4.157680566595886e-05
durch	a	-4.157680566595886e-05
Berlakovich	n	-4.157680566595886e-05
dürfen	n	-4.157680566595886e-05
Tag	a	-4.157680566595886e-05
Verkehrsminister	n	-4.157680566595886e-05
Herz	n	-4.157680566595886e-05
Plakat	n	-4.157680566595886e-05
Sprache	n	-4.157680566595886e-05
Grün-Gemeinderat	n	-4.157680566595886e-05
abschaffen	v	-4.157680566595886e-05
günstig	a	-4.157680566595886e-05
Süden	n	-4.157680566595886e-05
hingegen	n	-4.157680566595886e-05
Sanktion	n	-4.157680566595886e-05
können	n	-4.36048852098048e-05
eigen	a	-4.36048852098048e-05
Ministerin	n	-4.448379801327918e-05
Gruppe	n	-4.448379801327918e-05
Bedingung	n	-4.448379801327918e-05
Schwarz	n	-4.448379801327918e-05
liberal	a	-4.448379801327918e-05
hart	a	-4.448379801327918e-05
VP-Generalsekretärin	n	-4.448379801327918e-05
Fuchs	n	-4.448379801327918e-05
hingegen	r	-4.448379801327918e-05
Recht	n	-4.448379801327918e-05
Griss	n	-4.448379801327918e-05
befürchten	v	-4.448379801327918e-05
Verhältnis	n	-4.448379801327918e-05
über	v	-4.448379801327918e-05
Vertrauen	n	-4.448379801327918e-05
leicht	r	-4.448379801327918e-05
SPÖ-Bürgermeister	n	-4.448379801327918e-05
Umfeld	n	-4.448379801327918e-05
Landtag	n	-4.448379801327918e-05
SPÖ-Politiker	n	-4.448379801327918e-05
wenige	n	-4.448379801327918e-05
ähnlich	a	-4.448379801327918e-05
Termin	n	-4.448379801327918e-05
Niederlage	n	-4.448379801327918e-05
Sanierung	n	-4.448379801327918e-05
Betrieb	n	-4.448379801327918e-05
laufen	v	-4.448379801327918e-05
Öffentlichkeit	n	-4.448379801327918e-05
Generalsekretärin	n	-4.448379801327918e-05
städtisch	a	-4.448379801327918e-05
laut	n	-4.448379801327918e-05
Telekom	n	-4.448379801327918e-05
Signal	n	-4.448379801327918e-05
Hintergrund	n	-4.448379801327918e-05
Österreichische	a	-4.448379801327918e-05
bisher	n	-4.448379801327918e-05
man	r	-4.448379801327918e-05
absolut	a	-4.448379801327918e-05
Grün-Politiker	n	-4.448379801327918e-05
Kontrolle	n	-4.448379801327918e-05
machen	a	-4.448379801327918e-05
hier	r	-4.6511877557125114e-05
wissen	v	-4.6511877557125114e-05
sorgen	n	-4.7390790360599496e-05
sozial	n	-4.7390790360599496e-05
bestätigen	n	-4.7390790360599496e-05
stoßen	v	-4.7390790360599496e-05
Haltung	n	-4.7390790360599496e-05
vor	v	-4.7390790360599496e-05
bisherig	a	-4.7390790360599496e-05
Voggenhuber	n	-4.7390790360599496e-05
Günter	n	-4.7390790360599496e-05
Detail	n	-4.7390790360599496e-05
keine	r	-4.7390790360599496e-05
Geschäft	n	-4.7390790360599496e-05
Rand	n	-4.7390790360599496e-05
Forum	n	-4.7390790360599496e-05
gegenüber	n	-4.7390790360599496e-05
da	n	-4.7390790360599496e-05
Punkt	n	-4.7390790360599496e-05
Steiermark	n	-4.7390790360599496e-05
sehr	n	-4.7390790360599496e-05
Vranitzky	n	-4.7390790360599496e-05
fallen	v	-4.7390790360599496e-05
bestehen	v	-4.7390790360599496e-05
handeln	v	-4.7390790360599496e-05
Meinl-Reisinger	n	-4.7390790360599496e-05
Folge	n	-4.7390790360599496e-05
suchen	v	-4.7390790360599496e-05
Jänner	n	-4.7390790360599496e-05
Burgenland	n	-4.7390790360599496e-05
Tschirf	n	-4.7390790360599496e-05
Posten	n	-4.7390790360599496e-05
Häupl	v	-4.7390790360599496e-05
Verantwortung	n	-4.7390790360599496e-05
EU-Kommissar	n	-4.7390790360599496e-05
Koller	n	-4.7390790360599496e-05
Finanzierung	n	-4.7390790360599496e-05
Marco	n	-4.7390790360599496e-05
völlig	r	-4.7390790360599496e-05
Mehrheit	n	-5.029778270791981e-05
Staatssekretär	n	-5.029778270791981e-05
schnell	r	-5.029778270791981e-05
Maresch	n	-5.029778270791981e-05
Sitzung	n	-5.029778270791981e-05
allein	r	-5.029778270791981e-05
mittlerweile	r	-5.029778270791981e-05
weniger	r	-5.029778270791981e-05
Herbert	n	-5.029778270791981e-05
Kanzler	n	-5.1446949448291385e-05
Gemeinderat	n	-5.1446949448291385e-05
an	v	-5.232586225176574e-05
Maßnahme	n	-5.320477505524015e-05
Bundessprecher	n	-5.320477505524015e-05
eigentlich	r	-5.320477505524015e-05
oft	r	-5.320477505524015e-05
Verfügung	n	-5.320477505524015e-05
Günther	n	-5.611176740256046e-05
Fall	n	-5.611176740256046e-05
lang	r	-5.611176740256046e-05
legen	v	-5.611176740256046e-05
Mal	n	-5.611176740256046e-05
so	v	-5.611176740256046e-05
Koalitionspartner	n	-5.611176740256046e-05
SPÖ	v	-5.611176740256046e-05
fordern	v	-5.726093414293201e-05
Kern	n	-5.9018759749880775e-05
Krone	n	-5.9018759749880775e-05
Gerhard	n	-5.9018759749880775e-05
Name	n	-5.9018759749880775e-05
zumindest	r	-5.9018759749880775e-05
arbeiten	v	-5.9018759749880775e-05
Sie|sie	n	-6.192575209720109e-05
von	r	-6.192575209720109e-05
und	r	-6.39538316410471e-05
Obmann	n	-6.48327444445214e-05
besonders	r	-6.48327444445214e-05
Hannes	n	-6.686082398836741e-05
Milliarde	n	-6.773973679184177e-05
Rudolf	n	-6.915915746911073e-05
mit	v	-7.064672913916208e-05
wie	v	-7.064672913916208e-05
Schilling	n	-7.064672913916208e-05
VP	r	-7.152564194263644e-05
klopfen	n	-7.152564194263644e-05
ergreifen	n	-7.152564194263644e-05
kritisiert	v	-7.152564194263644e-05
Wirtschaftskompetenz	n	-7.152564194263644e-05
schäumen	n	-7.152564194263644e-05
1989	n	-7.152564194263644e-05
konservativ	a	-7.152564194263644e-05
Kritik	v	-7.152564194263644e-05
Reinhold	v	-7.152564194263644e-05
parieren	v	-7.152564194263644e-05
lehnen	a	-7.152564194263644e-05
Türe	n	-7.152564194263644e-05
Perspektive	n	-7.152564194263644e-05
bescheren	v	-7.152564194263644e-05
Riesenblamage	n	-7.152564194263644e-05
Stadtregierung	v	-7.152564194263644e-05
Stimme|Stimmen	r	-7.152564194263644e-05
dominieren	v	-7.152564194263644e-05
Nominierung	n	-7.152564194263644e-05
verschärfen	n	-7.152564194263644e-05
ÖVP-Obmann	v	-7.152564194263644e-05
Feind	n	-7.152564194263644e-05
Austausch	n	-7.152564194263644e-05
manche	n	-7.152564194263644e-05
Lokal	n	-7.152564194263644e-05
aufheben	v	-7.152564194263644e-05
betreiben	n	-7.152564194263644e-05
Haar	n	-7.152564194263644e-05
Ordnung	n	-7.152564194263644e-05
bleiben	r	-7.152564194263644e-05
ORF-Kurator	n	-7.152564194263644e-05
bestimmt	a	-7.152564194263644e-05
umstritten	n	-7.152564194263644e-05
erwecken	v	-7.152564194263644e-05
rechnen	n	-7.152564194263644e-05
anheben	v	-7.152564194263644e-05
ordentlich	r	-7.152564194263644e-05
geübt	a	-7.152564194263644e-05
Mischung	n	-7.152564194263644e-05
sicher	n	-7.152564194263644e-05
Manuel	n	-7.152564194263644e-05
Vizebürgermeisterin	v	-7.152564194263644e-05
Jackson	n	-7.152564194263644e-05
solche	n	-7.152564194263644e-05
parteiintern	r	-7.152564194263644e-05
sofortig	n	-7.152564194263644e-05
zurücktreten	n	-7.152564194263644e-05
Ordination	n	-7.152564194263644e-05
per	a	-7.152564194263644e-05
Prophet	n	-7.152564194263644e-05
stellvertretend	n	-7.152564194263644e-05
beschließen	n	-7.152564194263644e-05
Kommissar	n	-7.152564194263644e-05
nachdem	v	-7.152564194263644e-05
massiv	n	-7.152564194263644e-05
aha	n	-7.152564194263644e-05
Anwalt	n	-7.152564194263644e-05
Autobahn	n	-7.152564194263644e-05
Warnung	n	-7.152564194263644e-05
Grün-Gemeinderätin	n	-7.152564194263644e-05
drohend	a	-7.152564194263644e-05
gefährlich	r	-7.152564194263644e-05
Tag	r	-7.152564194263644e-05
Misere	n	-7.152564194263644e-05
blöd	r	-7.152564194263644e-05
Weisheit	n	-7.152564194263644e-05
bloß	n	-7.152564194263644e-05
Zeuge	n	-7.152564194263644e-05
ausgehen	v	-7.152564194263644e-05
Abfangjäger	n	-7.152564194263644e-05
Wien-Wahl	n	-7.152564194263644e-05
gegenseitig	a	-7.152564194263644e-05
zurücknehmen	v	-7.152564194263644e-05
G	n	-7.152564194263644e-05
Flächenwidmung	n	-7.152564194263644e-05
Kickl	n	-7.152564194263644e-05
wofür	r	-7.152564194263644e-05
Kontrollausschuss	n	-7.152564194263644e-05
spannend	a	-7.152564194263644e-05
Diskriminierung	n	-7.152564194263644e-05
angesichts	n	-7.152564194263644e-05
Brigittenau	n	-7.152564194263644e-05
geschickt	r	-7.152564194263644e-05
meinen	a	-7.152564194263644e-05
halten	r	-7.152564194263644e-05
Ex-Finanzminister	n	-7.152564194263644e-05
Alfred	v	-7.152564194263644e-05
Wien-Mitte	n	-7.152564194263644e-05
Handelsobmann	n	-7.152564194263644e-05
voran	r	-7.152564194263644e-05
Fleischmann	n	-7.152564194263644e-05
Kurs	n	-7.152564194263644e-05
krank	a	-7.152564194263644e-05
andeuten	n	-7.152564194263644e-05
ÖVP-Chef	r	-7.152564194263644e-05
anstatt	a	-7.152564194263644e-05
insofern	r	-7.152564194263644e-05
Europa-Abgeordnete	n	-7.152564194263644e-05
zerfetzen	a	-7.152564194263644e-05
Versäumnis	n	-7.152564194263644e-05
Stadtrat	v	-7.152564194263644e-05
Kanzleramtsminister	n	-7.152564194263644e-05
überall	r	-7.152564194263644e-05
Angstbeißer	n	-7.152564194263644e-05
Bankgeheimnis	n	-7.152564194263644e-05
Haderer	n	-7.152564194263644e-05
Bernhard	a	-7.152564194263644e-05
Befragte	n	-7.152564194263644e-05
festlegen	v	-7.152564194263644e-05
formulieren	v	-7.152564194263644e-05
forcieren	r	-7.152564194263644e-05
Alleingang	n	-7.152564194263644e-05
Schrecken	n	-7.152564194263644e-05
Modell	v	-7.152564194263644e-05
schmerzen	v	-7.152564194263644e-05
Ausländervolksbegehren	n	-7.152564194263644e-05
dort	v	-7.152564194263644e-05
schmieden	a	-7.152564194263644e-05
jüdisch	a	-7.152564194263644e-05
Distanz	n	-7.152564194263644e-05
Busek	v	-7.152564194263644e-05
sollen	a	-7.152564194263644e-05
Maderthaner	n	-7.152564194263644e-05
Dirty	n	-7.152564194263644e-05
darin	n	-7.152564194263644e-05
British	n	-7.152564194263644e-05
leicht	a	-7.152564194263644e-05
wer	v	-7.152564194263644e-05
Tendenz	n	-7.152564194263644e-05
Alessandra	n	-7.152564194263644e-05
Einsparung	n	-7.152564194263644e-05
erheben	v	-7.152564194263644e-05
Prostitution	n	-7.152564194263644e-05
nichts	r	-7.152564194263644e-05
kontraproduktiv	r	-7.152564194263644e-05
indessen	r	-7.152564194263644e-05
Darlehen	n	-7.152564194263644e-05
medial	r	-7.152564194263644e-05
Gerechtigkeit	n	-7.152564194263644e-05
Auflösung	n	-7.152564194263644e-05
andernfalls	r	-7.152564194263644e-05
Standpunkt	n	-7.152564194263644e-05
Schnitt	n	-7.152564194263644e-05
bestehen	n	-7.152564194263644e-05
Fakt	n	-7.152564194263644e-05
Aktivistin	n	-7.152564194263644e-05
Rufbereitschaft	n	-7.152564194263644e-05
reagieren	n	-7.152564194263644e-05
Schlagabtausch	n	-7.152564194263644e-05
Politik	v	-7.152564194263644e-05
zustande	r	-7.152564194263644e-05
unliebsam	a	-7.152564194263644e-05
entwerten	v	-7.152564194263644e-05
schwierig	r	-7.152564194263644e-05
Nein	v	-7.152564194263644e-05
meiste	r	-7.152564194263644e-05
Ex-Bawag-Chef	n	-7.152564194263644e-05
Angeklagte	n	-7.152564194263644e-05
fehlen	n	-7.152564194263644e-05
deklariert	a	-7.152564194263644e-05
dringlich	a	-7.152564194263644e-05
Verteidiger	n	-7.152564194263644e-05
erstatten	v	-7.152564194263644e-05
Regierungsvorlage	v	-7.152564194263644e-05
derart	r	-7.152564194263644e-05
zielführend	r	-7.152564194263644e-05
Anstand	n	-7.152564194263644e-05
Basisdemokratie	n	-7.152564194263644e-05
traurig	r	-7.152564194263644e-05
Personalvertreter	n	-7.152564194263644e-05
zeihen|ziehen	n	-7.152564194263644e-05
generell	r	-7.152564194263644e-05
treffen	a	-7.152564194263644e-05
Pickerl	n	-7.152564194263644e-05
alt	n	-7.152564194263644e-05
Pressestunde	n	-7.152564194263644e-05
ÖVP-Klubchef	n	-7.152564194263644e-05
Nikotin	n	-7.152564194263644e-05
zufrieden	n	-7.152564194263644e-05
Klenk	n	-7.152564194263644e-05
U-Kommission	n	-7.152564194263644e-05
was	r	-7.152564194263644e-05
durchleuchten	v	-7.152564194263644e-05
Heumarkt	n	-7.152564194263644e-05
konsequent	r	-7.152564194263644e-05
Kritiker	n	-7.152564194263644e-05
